Text	AlexLabel	card	TAS20	F1	F2	F3	SubClass	Tokens	Words	Stems
se escuchaba que en el pueblo existía un tesoro enterrado en una mina escondida. Pablo que es un chico curioso y valiente se fue a la aventura de encontrar el tesoro perdido. Preguntando a los habitantes del pueblo empezó a recopilar información. Después de 3 días y 2 noches Pablo ya estaba cansado y se quedo dormido de bajo de un árbol. Cuando despertó se dio cuenta que algo a lo lejos brillaba, se acerco y encontró una mina viaje y abandonada. Pablo se armo de valor y entro, siguió el camino que lo llevaba a una zona muy tétrica pero no le importo y siguió ese brillo desconocido. Hasta que encontró el tesoro desconocido. Pablo muy feliz lo agarro y se lo llevo a su casa para mostrarla a su familia y con ello salir de la miseria. 	NoAlex	11	38.0	11.0	15.0	12.0	NoAlex-11	['se', 'escuchaba', 'que', 'en', 'el', 'pueblo', 'existía', 'un', 'tesoro', 'enterrado', 'en', 'una', 'mina', 'escondida', 'Pablo', 'que', 'es', 'un', 'chico', 'curioso', 'y', 'valiente', 'se', 'fue', 'a', 'la', 'aventura', 'de', 'encontrar', 'el', 'tesoro', 'perdido', 'Preguntando', 'a', 'los', 'habitantes', 'del', 'pueblo', 'empezó', 'a', 'recopilar', 'información', 'Después', 'de', '3', 'días', 'y', '2', 'noches', 'Pablo', 'ya', 'estaba', 'cansado', 'y', 'se', 'quedo', 'dormido', 'de', 'bajo', 'de', 'un', 'árbol', 'Cuando', 'despertó', 'se', 'dio', 'cuenta', 'que', 'algo', 'a', 'lo', 'lejos', 'brillaba', 'se', 'acerco', 'y', 'encontró', 'una', 'mina', 'viaje', 'y', 'abandonada', 'Pablo', 'se', 'armo', 'de', 'valor', 'y', 'entro', 'siguió', 'el', 'camino', 'que', 'lo', 'llevaba', 'a', 'una', 'zona', 'muy', 'tétrica', 'pero', 'no', 'le', 'importo', 'y', 'siguió', 'ese', 'brillo', 'desconocido', 'Hasta', 'que', 'encontró', 'el', 'tesoro', 'desconocido', 'Pablo', 'muy', 'feliz', 'lo', 'agarro', 'y', 'se', 'lo', 'llevo', 'a', 'su', 'casa', 'para', 'mostrarla', 'a', 'su', 'familia', 'y', 'con', 'ello', 'salir', 'de', 'la', 'miseria']	['escuchaba', 'pueblo', 'existía', 'tesoro', 'enterrado', 'mina', 'escondida', 'pablo', 'chico', 'curioso', 'valiente', 'aventura', 'encontrar', 'tesoro', 'perdido', 'preguntando', 'habitantes', 'pueblo', 'empezó', 'recopilar', 'información', 'después', '3', 'días', '2', 'noches', 'pablo', 'cansado', 'quedo', 'dormido', 'bajo', 'árbol', 'cuando', 'despertó', 'dio', 'cuenta', 'lejos', 'brillaba', 'acerco', 'encontró', 'mina', 'viaje', 'abandonada', 'pablo', 'armo', 'valor', 'entro', 'siguió', 'camino', 'llevaba', 'zona', 'tétrica', 'importo', 'siguió', 'brillo', 'desconocido', 'hasta', 'encontró', 'tesoro', 'desconocido', 'pablo', 'feliz', 'agarro', 'llevo', 'casa', 'mostrarla', 'familia', 'ello', 'salir', 'miseria']	['escuch', 'puebl', 'exist', 'tesor', 'enterr', 'min', 'escond', 'pabl', 'chic', 'curios', 'valient', 'aventur', 'encontr', 'tesor', 'perd', 'pregunt', 'habit', 'puebl', 'empez', 'recopil', 'inform', 'despues', '3', 'dias', '2', 'noch', 'pabl', 'cans', 'qued', 'dorm', 'baj', 'arbol', 'cuand', 'despert', 'dio', 'cuent', 'lej', 'brill', 'acerc', 'encontr', 'min', 'viaj', 'abandon', 'pabl', 'armo', 'valor', 'entro', 'sigu', 'camin', 'llev', 'zon', 'tetric', 'import', 'sigu', 'brill', 'desconoc', 'hast', 'encontr', 'tesor', 'desconoc', 'pabl', 'feliz', 'agarr', 'llev', 'cas', 'mostr', 'famili', 'ello', 'sal', 'miseri']
Marco es un doctor conocido de la ciudad.  Ana es una chica que cogió un virus raro cuando se fue de vacaciones en África. El esposo de Ana le hablo a Marco para que curara a su esposa porque no sabia que virus tenia y estaba muy mal. Tenia la piel blanca, no podía hablar ni comer. Inmediatamente Marco el doctor fue a ver a Ana, y se dio cuenta que estaba muy mal y que esa misma noche iba a morir. Marco le dio la mala noticia a al esposo para que se despidiera y pase sus últimos momentos juntos. 	NoAlex	13HM	38.0	11.0	15.0	12.0	NoAlex-13HM	['Marco', 'es', 'un', 'doctor', 'conocido', 'de', 'la', 'ciudad', 'Ana', 'es', 'una', 'chica', 'que', 'cogió', 'un', 'virus', 'raro', 'cuando', 'se', 'fue', 'de', 'vacaciones', 'en', 'África', 'El', 'esposo', 'de', 'Ana', 'le', 'hablo', 'a', 'Marco', 'para', 'que', 'curara', 'a', 'su', 'esposa', 'porque', 'no', 'sabia', 'que', 'virus', 'tenia', 'y', 'estaba', 'muy', 'mal', 'Tenia', 'la', 'piel', 'blanca', 'no', 'podía', 'hablar', 'ni', 'comer', 'Inmediatamente', 'Marco', 'el', 'doctor', 'fue', 'a', 'ver', 'a', 'Ana', 'y', 'se', 'dio', 'cuenta', 'que', 'estaba', 'muy', 'mal', 'y', 'que', 'esa', 'misma', 'noche', 'iba', 'a', 'morir', 'Marco', 'le', 'dio', 'la', 'mala', 'noticia', 'a', 'al', 'esposo', 'para', 'que', 'se', 'despidiera', 'y', 'pase', 'sus', 'últimos', 'momentos', 'juntos']	['marco', 'doctor', 'conocido', 'ciudad', 'ana', 'chica', 'cogió', 'virus', 'raro', 'vacaciones', 'áfrica', 'el', 'esposo', 'ana', 'hablo', 'marco', 'curara', 'esposa', 'sabia', 'virus', 'tenia', 'mal', 'tenia', 'piel', 'blanca', 'podía', 'hablar', 'comer', 'inmediatamente', 'marco', 'doctor', 'ver', 'ana', 'dio', 'cuenta', 'mal', 'misma', 'noche', 'iba', 'morir', 'marco', 'dio', 'mala', 'noticia', 'esposo', 'despidiera', 'pase', 'últimos', 'momentos', 'juntos']	['marc', 'doctor', 'conoc', 'ciud', 'ana', 'chic', 'cog', 'virus', 'rar', 'vacacion', 'afric', 'el', 'espos', 'ana', 'habl', 'marc', 'cur', 'espos', 'sabi', 'virus', 'teni', 'mal', 'teni', 'piel', 'blanc', 'pod', 'habl', 'com', 'inmediat', 'marc', 'doctor', 'ver', 'ana', 'dio', 'cuent', 'mal', 'mism', 'noch', 'iba', 'mor', 'marc', 'dio', 'mal', 'notici', 'espos', 'despid', 'pas', 'ultim', 'moment', 'junt']
es un niño pensando en cual es la respuesta de sus deberes porque no la sabe	NoAlex	1	40.0	16.0	9.0	15.0	NoAlex-1	['es', 'un', 'niño', 'pensando', 'en', 'cual', 'es', 'la', 'respuesta', 'de', 'sus', 'deberes', 'porque', 'no', 'la', 'sabe']	['niño', 'pensando', 'respuesta', 'deberes', 'sabe']	['niñ', 'pens', 'respuest', 'deber', 'sab']
soldados descansando 	NoAlex	9VH	40.0	16.0	9.0	15.0	NoAlex-9VH	['soldados', 'descansando']	['soldados', 'descansando']	['sold', 'descans']
hombre llorando porque su mujer ha muerto	NoAlex	13HM	40.0	16.0	9.0	15.0	NoAlex-13HM	['hombre', 'llorando', 'porque', 'su', 'mujer', 'ha', 'muerto']	['hombre', 'llorando', 'mujer', 'muerto']	['hombr', 'llor', 'muj', 'muert']
Érase una vez un niño que debía acudir a clases de violín todas las tardes de la semana. No sabía si le gustaba realmente o no, pero sus padres le forzaban a hacerlo. Sus pensamientos divagaban en los juegos infantiles mientras la partitura y el violín que tenía enfrente se le hacían eternos. 	NoAlex	1	46.0	14.0	14.0	18.0	NoAlex-1	['Érase', 'una', 'vez', 'un', 'niño', 'que', 'debía', 'acudir', 'a', 'clases', 'de', 'violín', 'todas', 'las', 'tardes', 'de', 'la', 'semana', 'No', 'sabía', 'si', 'le', 'gustaba', 'realmente', 'o', 'no', 'pero', 'sus', 'padres', 'le', 'forzaban', 'a', 'hacerlo', 'Sus', 'pensamientos', 'divagaban', 'en', 'los', 'juegos', 'infantiles', 'mientras', 'la', 'partitura', 'y', 'el', 'violín', 'que', 'tenía', 'enfrente', 'se', 'le', 'hacían', 'eternos']	['érase', 'vez', 'niño', 'debía', 'acudir', 'clases', 'violín', 'todas', 'tardes', 'semana', 'no', 'sabía', 'si', 'gustaba', 'realmente', 'padres', 'forzaban', 'hacerlo', 'sus', 'pensamientos', 'divagaban', 'juegos', 'infantiles', 'mientras', 'partitura', 'violín', 'enfrente', 'hacían', 'eternos']	['eras', 'vez', 'niñ', 'deb', 'acud', 'clas', 'violin', 'tod', 'tard', 'seman', 'no', 'sab', 'si', 'gust', 'realment', 'padr', 'forz', 'hac', 'sus', 'pensamient', 'divag', 'jueg', 'infantil', 'mientr', 'partitur', 'violin', 'enfrent', 'hac', 'etern']
Varios hombres habían decidido descansar en medio del campo, sobre la hierba alta que acolchaba el suelo, exhaustos tras un duro día de jornada laboral. Nos situamos en los años 20, donde vistiendo de forma elegante, la jornada había representado intentar asaltar varios domicilios para conseguir comida para comer.	NoAlex	9VH	46.0	14.0	14.0	18.0	NoAlex-9VH	['Varios', 'hombres', 'habían', 'decidido', 'descansar', 'en', 'medio', 'del', 'campo', 'sobre', 'la', 'hierba', 'alta', 'que', 'acolchaba', 'el', 'suelo', 'exhaustos', 'tras', 'un', 'duro', 'día', 'de', 'jornada', 'laboral', 'Nos', 'situamos', 'en', 'los', 'años', '20', 'donde', 'vistiendo', 'de', 'forma', 'elegante', 'la', 'jornada', 'había', 'representado', 'intentar', 'asaltar', 'varios', 'domicilios', 'para', 'conseguir', 'comida', 'para', 'comer']	['varios', 'hombres', 'decidido', 'descansar', 'medio', 'campo', 'hierba', 'alta', 'acolchaba', 'suelo', 'exhaustos', 'tras', 'duro', 'día', 'jornada', 'laboral', 'nos', 'situamos', 'años', '20', 'vistiendo', 'forma', 'elegante', 'jornada', 'representado', 'intentar', 'asaltar', 'varios', 'domicilios', 'conseguir', 'comida', 'comer']	['vari', 'hombr', 'decid', 'descans', 'medi', 'camp', 'hierb', 'alta', 'acolch', 'suel', 'exhaust', 'tras', 'dur', 'dia', 'jorn', 'laboral', 'nos', 'situ', 'años', '20', 'vist', 'form', 'eleg', 'jorn', 'represent', 'intent', 'asalt', 'vari', 'domicili', 'consegu', 'com', 'com']
El fin del camino empedrado estaba cerca, si te caías morirías, entre otras cosas arrastrado por el agua y tras el impacto contra el muro. Nos encontrábamos en un lugar remoto, árido y poco apacible. No sentíamos confianza alguna y sólo queríamos huir.	NoAlex	11	46.0	14.0	14.0	18.0	NoAlex-11	['El', 'fin', 'del', 'camino', 'empedrado', 'estaba', 'cerca', 'si', 'te', 'caías', 'morirías', 'entre', 'otras', 'cosas', 'arrastrado', 'por', 'el', 'agua', 'y', 'tras', 'el', 'impacto', 'contra', 'el', 'muro', 'Nos', 'encontrábamos', 'en', 'un', 'lugar', 'remoto', 'árido', 'y', 'poco', 'apacible', 'No', 'sentíamos', 'confianza', 'alguna', 'y', 'sólo', 'queríamos', 'huir']	['el', 'fin', 'camino', 'empedrado', 'cerca', 'si', 'caías', 'morirías', 'cosas', 'arrastrado', 'agua', 'tras', 'impacto', 'muro', 'nos', 'encontrábamos', 'lugar', 'remoto', 'árido', 'apacible', 'no', 'sentíamos', 'confianza', 'alguna', 'sólo', 'queríamos', 'huir']	['el', 'fin', 'camin', 'empedr', 'cerc', 'si', 'cai', 'mor', 'cos', 'arrastr', 'agu', 'tras', 'impact', 'mur', 'nos', 'encontr', 'lug', 'remot', 'arid', 'apac', 'no', 'sent', 'confianz', 'algun', 'sol', 'quer', 'huir']
Acababa de fallecer su mujer. Estaba desconsolado y no podía entender cómo había ocurrido de forma tan repentina. Ella yacía en la cama sin apenas vestimenta. Al menos había muerto feliz, pero el tiempo se había desvanecido demasiado pronto.	NoAlex	13HM	46.0	14.0	14.0	18.0	NoAlex-13HM	['Acababa', 'de', 'fallecer', 'su', 'mujer', 'Estaba', 'desconsolado', 'y', 'no', 'podía', 'entender', 'cómo', 'había', 'ocurrido', 'de', 'forma', 'tan', 'repentina', 'Ella', 'yacía', 'en', 'la', 'cama', 'sin', 'apenas', 'vestimenta', 'Al', 'menos', 'había', 'muerto', 'feliz', 'pero', 'el', 'tiempo', 'se', 'había', 'desvanecido', 'demasiado', 'pronto']	['acababa', 'fallecer', 'mujer', 'estaba', 'desconsolado', 'podía', 'entender', 'cómo', 'ocurrido', 'forma', 'tan', 'repentina', 'ella', 'yacía', 'cama', 'apenas', 'vestimenta', 'al', 'menos', 'muerto', 'feliz', 'tiempo', 'desvanecido', 'demasiado', 'pronto']	['acab', 'fallec', 'muj', 'estab', 'desconsol', 'pod', 'entend', 'com', 'ocurr', 'form', 'tan', 'repentin', 'ella', 'yac', 'cam', 'apen', 'vestiment', 'al', 'men', 'muert', 'feliz', 'tiemp', 'desvanec', 'demasi', 'pront']
Érase una vez un niño al que no le gustaba la música pero sus padres le obligaban a recibir clases de violín y el se sentia muy frustrado.	Alex	1	69.0	22.0	20.0	27.0	Alex-1	['Érase', 'una', 'vez', 'un', 'niño', 'al', 'que', 'no', 'le', 'gustaba', 'la', 'música', 'pero', 'sus', 'padres', 'le', 'obligaban', 'a', 'recibir', 'clases', 'de', 'violín', 'y', 'el', 'se', 'sentia', 'muy', 'frustrado']	['érase', 'vez', 'niño', 'gustaba', 'música', 'padres', 'obligaban', 'recibir', 'clases', 'violín', 'sentia', 'frustrado']	['eras', 'vez', 'niñ', 'gust', 'music', 'padr', 'oblig', 'recib', 'clas', 'violin', 'senti', 'frustr']
Érase una vez un campesino que durante las horas de sol, dormia y descansaba, sus compañeros le llamaban holgazan, o que ellos no sabían era que en las horas frescasde la mañan y durante el atardecer, con las energías renovadas, realizaba el doble de trabajo que sus compañeros a plena luz del sol. Aunque escuchaba habladurias, el no le afectaba, pq era consciente de su buen hacer. 	Alex	9VH	69.0	22.0	20.0	27.0	Alex-9VH	['Érase', 'una', 'vez', 'un', 'campesino', 'que', 'durante', 'las', 'horas', 'de', 'sol', 'dormia', 'y', 'descansaba', 'sus', 'compañeros', 'le', 'llamaban', 'holgazan', 'o', 'que', 'ellos', 'no', 'sabían', 'era', 'que', 'en', 'las', 'horas', 'frescasde', 'la', 'mañan', 'y', 'durante', 'el', 'atardecer', 'con', 'las', 'energías', 'renovadas', 'realizaba', 'el', 'doble', 'de', 'trabajo', 'que', 'sus', 'compañeros', 'a', 'plena', 'luz', 'del', 'sol', 'Aunque', 'escuchaba', 'habladurias', 'el', 'no', 'le', 'afectaba', 'pq', 'era', 'consciente', 'de', 'su', 'buen', 'hacer']	['érase', 'vez', 'campesino', 'horas', 'sol', 'dormia', 'descansaba', 'compañeros', 'llamaban', 'holgazan', 'sabían', 'horas', 'frescasde', 'mañan', 'atardecer', 'energías', 'renovadas', 'realizaba', 'doble', 'trabajo', 'compañeros', 'plena', 'luz', 'sol', 'aunque', 'escuchaba', 'habladurias', 'afectaba', 'pq', 'consciente', 'buen', 'hacer']	['eras', 'vez', 'campesin', 'hor', 'sol', 'dormi', 'descans', 'compañer', 'llam', 'holgaz', 'sab', 'hor', 'frescasd', 'mañ', 'atardec', 'energ', 'renov', 'realiz', 'dobl', 'trabaj', 'compañer', 'plen', 'luz', 'sol', 'aunqu', 'escuch', 'habladuri', 'afect', 'pq', 'conscient', 'buen', 'hac']
"Érase una ve un lugar maravilloso, donde la mano del hombre nunca había llegado, la naturaleza se habia encargado de poner todo en su sitio, así todos  todos los elementos interactúaban y cooperaban entre sí para mantener y mejorar su habitat. Hasta que vino un hombre y decidió que queria vivir allí, lo primero que hizo fue ""matar unos cuantos arboles para construir su cabaña, eso hizo que el r´io se secara y murieran aves y peces, que quizas le hubiesen servido de alimento,y no solo a él sinoa otras especies, que al no encontrar ni hierb ni comida, fueron alejandose y desapareciendo, depues de que el hombre, sin ser consciente de el daño que habia hecho, un dia miro a su alrededor y vio que de aquel paraje no quedaba nada,, le atribuyo a la mala suerte y le hecho la culpa a Dios, a los animales, al rio, pero nunca vio hacia si mismo."	Alex	11	69.0	22.0	20.0	27.0	Alex-11	['Érase', 'una', 've', 'un', 'lugar', 'maravilloso', 'donde', 'la', 'mano', 'del', 'hombre', 'nunca', 'había', 'llegado', 'la', 'naturaleza', 'se', 'habia', 'encargado', 'de', 'poner', 'todo', 'en', 'su', 'sitio', 'así', 'todos', 'todos', 'los', 'elementos', 'interactúaban', 'y', 'cooperaban', 'entre', 'sí', 'para', 'mantener', 'y', 'mejorar', 'su', 'habitat', 'Hasta', 'que', 'vino', 'un', 'hombre', 'y', 'decidió', 'que', 'queria', 'vivir', 'allí', 'lo', 'primero', 'que', 'hizo', 'fue', 'matar', 'unos', 'cuantos', 'arboles', 'para', 'construir', 'su', 'cabaña', 'eso', 'hizo', 'que', 'el', 'r', 'io', 'se', 'secara', 'y', 'murieran', 'aves', 'y', 'peces', 'que', 'quizas', 'le', 'hubiesen', 'servido', 'de', 'alimento', 'y', 'no', 'solo', 'a', 'él', 'sinoa', 'otras', 'especies', 'que', 'al', 'no', 'encontrar', 'ni', 'hierb', 'ni', 'comida', 'fueron', 'alejandose', 'y', 'desapareciendo', 'depues', 'de', 'que', 'el', 'hombre', 'sin', 'ser', 'consciente', 'de', 'el', 'daño', 'que', 'habia', 'hecho', 'un', 'dia', 'miro', 'a', 'su', 'alrededor', 'y', 'vio', 'que', 'de', 'aquel', 'paraje', 'no', 'quedaba', 'nada', 'le', 'atribuyo', 'a', 'la', 'mala', 'suerte', 'y', 'le', 'hecho', 'la', 'culpa', 'a', 'Dios', 'a', 'los', 'animales', 'al', 'rio', 'pero', 'nunca', 'vio', 'hacia', 'si', 'mismo']	['érase', 've', 'lugar', 'maravilloso', 'mano', 'hombre', 'nunca', 'llegado', 'naturaleza', 'habia', 'encargado', 'poner', 'sitio', 'así', 'elementos', 'interactúaban', 'cooperaban', 'mantener', 'mejorar', 'habitat', 'hasta', 'vino', 'hombre', 'decidió', 'queria', 'vivir', 'allí', 'primero', 'hizo', 'matar', 'cuantos', 'arboles', 'construir', 'cabaña', 'hizo', 'r', 'io', 'secara', 'murieran', 'aves', 'peces', 'quizas', 'servido', 'alimento', 'solo', 'sinoa', 'especies', 'encontrar', 'hierb', 'comida', 'alejandose', 'desapareciendo', 'depues', 'hombre', 'ser', 'consciente', 'daño', 'habia', 'hecho', 'dia', 'miro', 'alrededor', 'vio', 'aquel', 'paraje', 'quedaba', 'atribuyo', 'mala', 'suerte', 'hecho', 'culpa', 'dios', 'animales', 'rio', 'nunca', 'vio', 'hacia', 'si', 'mismo']	['eras', 've', 'lug', 'maravill', 'man', 'hombr', 'nunc', 'lleg', 'naturalez', 'habi', 'encarg', 'pon', 'siti', 'asi', 'element', 'interactu', 'cooper', 'manten', 'mejor', 'habitat', 'hast', 'vin', 'hombr', 'decid', 'queri', 'viv', 'alli', 'primer', 'hiz', 'mat', 'cuant', 'arbol', 'constru', 'cabañ', 'hiz', 'r', 'io', 'sec', 'mur', 'aves', 'pec', 'quiz', 'serv', 'aliment', 'sol', 'sino', 'especi', 'encontr', 'hierb', 'com', 'alej', 'desaparec', 'depu', 'hombr', 'ser', 'conscient', 'dañ', 'habi', 'hech', 'dia', 'mir', 'alrededor', 'vio', 'aquel', 'paraj', 'qued', 'atribu', 'mal', 'suert', 'hech', 'culp', 'dios', 'animal', 'rio', 'nunc', 'vio', 'haci', 'si', 'mism']
Érase una vez un hombre que no amaba a su mujer, fingía que lo hacía y trataba de engañarse a si mismo, pero en cuanto tenía oportunidad escapaba de ella para buscar otros placeres, en el fondo se sentía mal por ella pero no tenía la valentía de decircelo por temor a hacerle daño, sin percatarse que ya lo estaba haciendo. 	Alex	13HM	69.0	22.0	20.0	27.0	Alex-13HM	['Érase', 'una', 'vez', 'un', 'hombre', 'que', 'no', 'amaba', 'a', 'su', 'mujer', 'fingía', 'que', 'lo', 'hacía', 'y', 'trataba', 'de', 'engañarse', 'a', 'si', 'mismo', 'pero', 'en', 'cuanto', 'tenía', 'oportunidad', 'escapaba', 'de', 'ella', 'para', 'buscar', 'otros', 'placeres', 'en', 'el', 'fondo', 'se', 'sentía', 'mal', 'por', 'ella', 'pero', 'no', 'tenía', 'la', 'valentía', 'de', 'decircelo', 'por', 'temor', 'a', 'hacerle', 'daño', 'sin', 'percatarse', 'que', 'ya', 'lo', 'estaba', 'haciendo']	['érase', 'vez', 'hombre', 'amaba', 'mujer', 'fingía', 'hacía', 'trataba', 'engañarse', 'si', 'mismo', 'cuanto', 'oportunidad', 'escapaba', 'buscar', 'placeres', 'fondo', 'sentía', 'mal', 'valentía', 'decircelo', 'temor', 'hacerle', 'daño', 'percatarse', 'haciendo']	['eras', 'vez', 'hombr', 'amab', 'muj', 'fing', 'hac', 'trat', 'engañ', 'si', 'mism', 'cuant', 'oportun', 'escap', 'busc', 'placer', 'fond', 'sent', 'mal', 'valent', 'decircel', 'temor', 'hac', 'dañ', 'percat', 'hac']
El niño estaba sangrando por la boca porque se había mordido los labios, de la rabia que le daba tener que tocar el violín.	Alex	1	55.0	15.0	20.0	15.0	Alex-1	['El', 'niño', 'estaba', 'sangrando', 'por', 'la', 'boca', 'porque', 'se', 'había', 'mordido', 'los', 'labios', 'de', 'la', 'rabia', 'que', 'le', 'daba', 'tener', 'que', 'tocar', 'el', 'violín']	['el', 'niño', 'sangrando', 'boca', 'mordido', 'labios', 'rabia', 'daba', 'tener', 'tocar', 'violín']	['el', 'niñ', 'sangr', 'boc', 'mord', 'labi', 'rabi', 'dab', 'ten', 'toc', 'violin']
Se habían pasado todo el día corriendo y jugando entre ellos. Ahora se han parado para dormir, porque están agotados de las sensaciones que han tenido antes.	Alex	9VH	55.0	15.0	20.0	15.0	Alex-9VH	['Se', 'habían', 'pasado', 'todo', 'el', 'día', 'corriendo', 'y', 'jugando', 'entre', 'ellos', 'Ahora', 'se', 'han', 'parado', 'para', 'dormir', 'porque', 'están', 'agotados', 'de', 'las', 'sensaciones', 'que', 'han', 'tenido', 'antes']	['se', 'pasado', 'día', 'corriendo', 'jugando', 'ahora', 'parado', 'dormir', 'agotados', 'sensaciones']	['se', 'pas', 'dia', 'corr', 'jug', 'ahor', 'par', 'dorm', 'agot', 'sensacion']
Hay unos toros que están enfadados y se preparan para atacar. Van a bajar todos corriendo por la cuesta y si pillan a alguien lo más seguro que es que lo maten.	Alex	11	55.0	15.0	20.0	15.0	Alex-11	['Hay', 'unos', 'toros', 'que', 'están', 'enfadados', 'y', 'se', 'preparan', 'para', 'atacar', 'Van', 'a', 'bajar', 'todos', 'corriendo', 'por', 'la', 'cuesta', 'y', 'si', 'pillan', 'a', 'alguien', 'lo', 'más', 'seguro', 'que', 'es', 'que', 'lo', 'maten']	['hay', 'toros', 'enfadados', 'preparan', 'atacar', 'van', 'bajar', 'corriendo', 'cuesta', 'si', 'pillan', 'alguien', 'seguro', 'maten']	['hay', 'tor', 'enfad', 'prep', 'atac', 'van', 'baj', 'corr', 'cuest', 'si', 'pill', 'algui', 'segur', 'mat']
Un señor que se arrepiente de haber matado a su mujer. Está pensando en que se tiene que entregar ahora a la policía y explicar lo que ha pasado.	Alex	13HM	55.0	15.0	20.0	15.0	Alex-13HM	['Un', 'señor', 'que', 'se', 'arrepiente', 'de', 'haber', 'matado', 'a', 'su', 'mujer', 'Está', 'pensando', 'en', 'que', 'se', 'tiene', 'que', 'entregar', 'ahora', 'a', 'la', 'policía', 'y', 'explicar', 'lo', 'que', 'ha', 'pasado']	['un', 'señor', 'arrepiente', 'haber', 'matado', 'mujer', 'está', 'pensando', 'entregar', 'ahora', 'policía', 'explicar', 'pasado']	['un', 'señor', 'arrepient', 'hab', 'mat', 'muj', 'esta', 'pens', 'entreg', 'ahor', 'polic', 'explic', 'pas']
